,Reviews,trial_1,trial_2,trial_3,trial_4,trial_5
925,"My friends and I frequent Dal Rae regularly  It offers great food and ambiance, and is open late on weekday nights.  Usually the service is excellent, but not so this time.  Unfortunately, I cannot recall the waiter's name, but wish I did because they should get rid of him! He was not attentive, our food took an unusually long time to arrive (although it was excellent when it did), he didn't offer the traditional relish tray without us asking for it, nor bread or refills!!!  This is the very first time that we experienced such poor service.  I'm sure this was a fluke, so I still highly recommend this restaurant.",0,0,0,0,0
926,Excellent food and service;noise level was excessive; seating was very crowded.,1,1,1,1,1
928,When fine dining was an adventure the Dal Rae was a destination.  It still is.,1,1,1,1,1
930,My friend loves Dal Rey so we went there to celebrate her birthday. When I made the Open Table reservation I wrote we were celebrating her birthday but the server didn't acknowledge this.,1,1,1,1,1
931,"Food is very good, but the prices are expensive
We ordered 2 cocktails, 2 entrees of medium cost and 2 salads and with tip paid over $120.
Would only use them again for a special occasion or if on an expense account.
Service is very good but they whisked our cheese bread away before we knew what happened and our friend was disappointed. Be vigilant if you want to keep the bread for eating with your entree!",0,0,0,0,0
932,Great food. Pepper steak is the best.,1,1,1,1,1
933,"The place as alway was right up there , starting with the greeting till the fair well from waiter and hostess......",1,1,1,1,1
934,Definitely a better experience than our first time. Service was much quicker and our server was very accommodating.,1,1,1,1,1
935,Our server Liz was extremely professional; as well as friendly.,1,1,1,1,1
936,Hostess not very friendly and waitress was nice but not very attentive too busy.,0,0,0,0,0
938,Waitress did not provide the service that one would expect for the quality of the restaurant...,1,1,1,1,1
939,"The best for special occasions, and just plain great food.",1,1,1,1,1
940,"The Dal Rae is one of those classic old school places where you can go to experience fine dining at an affordable price for even the most average budgets.  I hadn't been there in over 30 years due to a relocation, but the place was just as cool and stylish as I had remembered it to be.
And the bartenders there know how to pour a drink, old school style!  Excellent place to take that special someone you really want to impress.",1,1,1,1,1
941,"I've checked in on another site at least 12 times lately, and more previously.

The food is outstanding, and the service is usually outstanding. I think this last weekend was an off night celebrating a friend's success in the bar dining area...We had to ask for the relish tray, water, and bread! 

Unusual and a little off putting, considering the $$. But I love the place, and know next time will be better. 

Love the Dal Rae.",0,0,0,0,0
942,The service was terrific and the food was very good. It is great for a special occasion as the food is quite expensive.,1,1,1,1,1
943,Consistently delicious food!,1,1,1,1,1
944,"First time going. Food was good, but steak could/should have been a bit more tender for the price.  Great place for special occasions, ie:  birthdays, graduations, etc. Glad to have a cut above steak house on this side of town and not have to travel to west side or downtown.  Lot's to try, will go again.",0,0,0,0,0
945,Mary Ann and Bobby was very pleasant and made suggestions that we enjoyed..,1,1,1,1,1
946,"Well, I enjoyed Dal Rae again, however, I have been experience the same problem the hostess
the way she welcome people, is rude, careless and unkind, ""Hi"" of course I made sure that she can see my disappointment  telling her ""what wrong with Good Evening"" this is a complain that  I report before, nothing has been  change, but is the first and last impression you have, it is a shame that after I report, talk to the owner, nothing has been done.

This attitude would not stop me to visit Dal Rae, however, in some instances I will visit other restaurants for this attitude, is annoying that after you talk to the owner, send an email, this continue, my wife birthday is July 10, 2016 however, Richard Barrantes that he is a frequent customers in there, asked my wife her preference, she decided to visit another restaurant in Pasadena, you food is great, you service is great, the owner and Sommelier  are great, but the hostesses' welcome is not acceptable.

I am sure that the owner remember me, I was in the first table with two beautiful woman, he said hello in this date (Wednesday) 

Chef Ramirez",0,0,0,0,0
947,"Don't go on a holiday. They drastically minimize the menu and table side food prep, which is the main part of the old school charm. Go any other time. Order pepper steak, table side ceasar salad and cherries jubilee. Martinis and a fine red to wash it down. Delicious.",0,0,0,0,0
948,"Dal Rae has the feeling of a mature restaurant.  I've heard of it from locals for years.  We gave it a try for our friend's 60th birthday.  From the entrance we were greeted in a friendly and welcoming manner.  We had a reservation, were able to be seated quickly.  The noise level was quite good for us.  The dining room was not noiseless, but we were able to have a relaxing conversation at our table.  Service was timely, friendly, and not pushy.  We had time to ask questions about menu items and to think about what to order.  The menu looks kind of old school, but our choices were well prepared and delicious.  They prepared the duck with an orange sauce at table side and my friend enjoyed it.  We also saw other tables having other items being prepared table side like Caesar salad and something that looked like Bananas Foster, and they all looked well done.  
Prices are not cheap, but with the quality of the food and service, along with the somewhat formal ambiance, I'm going to go again and try other items on their menu.
Good experience for us.",0,0,0,0,0
950,"FOOD WAS GREAT, SERVICE WAS EVEN BETTER, OVERALL IT WAS A GREAT EXPERIENCE.",1,1,1,1,1
951,Saw this place many times.  Decided to try it.  Parking was a little slow but our table was ready and every one friendly.  Little noisy.  Was going to have a drink in the bar after dinner but it was to noisy.  Steak was very good.  Chicken breast average.,0,0,0,0,0
952,"This is a great area steakhouse that my wife and I tried for a date recently.  Really enjoyed the food and the friendly service.  I had the bone-in Filet Mignon and my wife had the Alaskan king crab legs.  Both were great.

Server was both friendly and attentive.  We particularly liked the table side salad preparation and noted that several patrons were there celebrating birthdays.

This is one of the better restaurants in the area for a special occasion or a nice night out.  Not too many other higher end steakhouses in the area.",0,0,0,0,0
